rainfall,soil_moisture,humidity,temperature,slope,landslide
123,82,93,20.5,39,1
44,39,73,41.0,19,0
129,75,94,14.0,37,1
104,80,92,24.0,36,1
135,84,91,18.7,41,1
140,28,71,25.9,11,0
26,84,67,36.3,5,0
24,23,60,39.1,5,0
55,45,74,35.4,15,0
53,41,65,42.0,18,0
54,27,65,37.1,14,0
112,45,87,23.1,33,0
116,63,87,20.7,29,1
135,63,82,19.2,26,1
46,37,70,30.7,20,0
72,34,71,31.3,27,0
104,68,92,27.2,5,0
79,59,77,27.3,25,0
41,24,63,39.5,17,0
146,78,83,20.2,29,1
112,90,84,23.8,17,0
109,46,59,29.4,10,0
66,33,72,36.7,8,0
38,31,60,39.5,9,0
93,65,83,25.0,32,1
34,31,89,33.1,21,0
41,19,55,38.3,7,0
104,87,95,20.6,37,1
51,54,58,31.2,19,0
130,85,66,31.5,6,0
39,18,65,37.2,6,0
126,88,64,28.1,10,0
35,30,70,36.3,15,0
54,72,58,34.3,24,0
146,63,90,17.4,26,1
58,18,68,30.2,22,0
58,28,65,40.3,15,0
91,89,91,20.9,27,1
50,37,68,32.5,22,0
103,69,97,20.6,26,1
26,26,61,42.0,8,0
70,30,73,32.1,19,0
73,54,74,28.5,28,0
98,34,68,32.8,10,0
77,42,77,32.5,20,0
61,37,66,35.5,19,0
144,86,98,18.7,39,1
115,78,98,26.2,40,1
111,82,90,27.3,35,1
33,22,59,36.7,14,0
140,76,87,26.1,17,0
99,63,88,24.5,33,1
100,61,84,25.3,30,1
61,20,79,27.9,14,0
102,62,91,25.3,25,0
145,70,85,16.7,31,1
28,24,66,39.9,14,0
103,77,88,25.7,39,1
105,75,91,17.2,36,1
32,27,64,37.7,6,0
42,23,63,39.6,13,0
111,81,94,20.8,31,1
98,67,96,24.2,26,1
65,22,57,35.9,37,0
37,36,93,33.6,17,0
114,61,56,29.0,5,0
57,15,65,31.7,25,0
72,48,79,28.1,22,0
97,69,90,25.2,31,1
80,29,62,32.7,5,0
121,41,92,23.1,42,0
34,75,67,36.0,36,0
65,35,71,32.2,15,0
62,26,56,38.2,28,0
135,24,82,22.5,5,0
75,15,67,29.1,38,0
98,71,97,24.1,29,1
116,69,79,25.4,17,0
34,16,57,38.6,21,0
117,74,98,24.0,40,1
39,59,66,36.6,10,0
52,24,76,34.4,19,0
39,23,71,32.9,12,0
32,25,64,37.2,11,0
101,51,57,32.5,27,0
36,18,63,33.5,13,0
26,24,61,39.4,5,0
127,74,98,19.1,40,1
146,57,55,26.3,33,0
141,79,80,25.6,10,0
96,63,84,25.3,26,1
102,64,93,26.1,27,1
140,77,93,15.6,39,1
20,70,55,40.8,33,0
46,38,77,34.4,17,0
136,90,69,22.5,8,0
33,27,62,40.3,14,0
95,72,90,29.5,26,1
126,82,96,19.2,32,1
29,65,67,38.9,19,0
72,41,75,31.7,21,0
52,42,90,29.7,38,0
101,38,62,25.7,34,0
84,69,90,23.1,28,1
86,66,93,20.7,34,1
37,24,71,40.4,16,0
66,37,66,33.3,25,0
91,76,60,30.8,18,0
58,45,86,33.7,37,0
83,79,55,30.5,24,0
90,47,74,27.7,37,0
88,77,58,32.5,20,0
57,85,92,33.2,41,0
50,48,61,37.4,5,0
52,55,91,32.0,32,0
115,81,86,22.2,35,1
72,41,79,31.9,20,0
39,15,60,38.0,10,0
90,68,81,23.0,32,1
36,72,66,37.1,31,0
123,86,97,16.8,38,1
65,25,76,32.4,5,0
107,83,92,20.8,36,1
139,90,98,23.8,38,1
138,88,57,26.7,10,0
35,18,66,33.6,18,0
51,64,59,36.0,28,0
55,34,72,35.2,11,0
82,71,84,33.2,10,0
103,67,91,21.1,33,1
49,18,63,32.0,13,0
138,80,98,19.6,42,1
74,30,65,29.4,9,0
97,43,86,26.0,27,0
40,18,61,36.6,10,0
104,67,94,24.9,21,0
32,68,79,37.2,17,0
64,34,71,31.3,9,0
122,70,95,19.2,34,1
122,89,90,20.6,33,1
37,27,63,37.7,10,0
95,77,96,23.0,30,1
96,17,65,31.4,10,0
94,75,92,25.6,34,1
140,90,95,18.8,42,1
114,77,72,28.4,13,0
82,57,83,25.2,23,0
69,54,73,32.3,24,0
50,25,72,35.7,17,0
103,64,94,24.0,31,1
125,55,60,26.1,15,0
85,38,68,29.5,24,0
38,23,65,35.5,10,0
41,74,79,35.8,17,0
95,52,86,29.9,23,0
104,63,84,22.5,29,1
83,65,79,29.0,30,1
110,18,94,24.7,15,0
80,52,81,29.4,19,0
85,61,86,24.9,32,1
65,73,91,31.8,33,0
68,40,82,31.7,18,0
129,56,70,31.5,38,0
55,31,69,32.2,15,0
28,20,59,40.2,7,0
40,23,60,36.1,11,0
23,17,55,37.9,17,0
20,22,55,40.4,28,0
95,69,94,23.4,29,1
61,50,58,42.0,40,0
87,86,65,30.9,15,0
20,26,58,37.2,30,0
93,38,95,26.8,23,0
120,85,98,14.4,35,1
20,61,79,36.6,27,0
30,18,61,38.4,9,0
92,55,77,31.0,36,0
92,53,87,29.9,22,0
141,86,81,21.6,14,0
120,85,88,20.8,36,1
102,76,92,20.7,34,1
52,32,74,31.1,19,0
83,71,79,27.5,29,1
106,44,57,27.2,29,0
20,19,59,38.8,14,0
106,43,89,23.1,20,0
27,22,81,37.1,14,0
63,52,83,35.8,25,0
136,90,98,14.6,37,1
74,54,76,26.5,25,0
127,82,90,19.7,33,1
54,42,71,34.2,20,0
58,90,93,30.9,37,0
83,53,56,32.1,34,0
96,62,87,23.5,34,1
118,33,81,26.3,36,0
86,74,90,27.3,30,1
98,72,88,18.7,28,1
114,75,88,23.9,14,0
89,67,87,25.3,31,1
33,26,64,35.3,10,0
98,34,59,35.4,11,0
31,89,92,32.0,11,0
105,80,91,22.3,34,1
98,87,79,26.4,33,1
98,67,78,26.7,13,0
66,50,83,26.4,24,0
102,67,91,21.6,31,1
136,15,98,23.4,9,0
42,23,59,36.5,8,0
41,26,66,34.3,13,0
60,55,72,35.7,28,0
113,73,86,21.4,32,1
48,44,98,29.5,5,0
119,72,97,20.3,35,1
62,43,71,35.2,22,0
75,67,82,36.1,27,0
89,65,94,25.8,26,1
76,23,63,35.8,26,0
65,56,79,30.5,30,0
103,33,62,27.4,11,0
78,58,83,29.8,24,0
72,44,75,31.8,24,0
125,85,97,16.5,41,1
143,15,90,20.8,15,0
89,58,70,31.4,31,0
27,90,69,38.4,5,0
119,71,89,22.4,37,1
52,48,95,31.5,20,0
150,35,82,20.4,31,0
147,82,93,16.0,42,1
71,19,76,28.5,28,0
27,78,72,41.5,31,0
63,31,68,33.6,19,0
145,18,66,24.1,5,0
136,74,96,15.8,37,1
78,56,84,36.8,28,0
147,84,58,23.0,6,0
133,78,94,17.7,38,1
119,22,55,30.3,39,0
73,47,81,32.0,22,0
143,86,98,19.4,41,1
102,85,84,28.3,31,1
56,25,73,34.9,20,0
129,76,89,17.3,34,1
125,54,57,27.6,16,0
53,24,76,34.3,13,0
81,68,82,34.6,24,0
22,56,61,35.8,39,0
89,73,88,27.6,26,1
110,61,97,21.4,34,1
63,50,81,33.7,18,0
127,26,90,22.8,12,0
128,41,82,22.0,42,0
30,16,55,41.2,5,0
91,62,83,26.8,28,1
94,71,80,30.7,9,0
49,37,62,36.1,12,0
131,57,70,24.1,14,0
65,32,68,29.5,24,0
138,90,84,21.8,26,1
73,89,90,30.2,12,0
95,42,85,25.0,25,0
125,76,97,17.9,39,1
70,46,69,31.5,21,0
126,49,55,24.8,18,0
55,47,84,30.0,40,0
75,44,79,27.8,26,0
43,49,91,31.4,36,0
100,62,85,25.0,10,0
61,54,79,28.1,38,0
25,60,55,42.0,27,0
112,70,95,24.1,29,1
68,30,68,31.1,26,0
97,70,80,25.6,34,1
134,87,98,19.1,35,1
106,40,81,29.8,27,0
93,68,88,22.1,27,1
118,83,97,22.7,31,1
90,80,55,31.2,15,0
61,19,68,30.5,5,0
117,43,84,26.9,20,0
82,26,90,31.4,29,0
94,45,80,34.8,39,0
126,20,84,21.1,13,0
65,39,69,35.0,22,0
56,36,72,32.8,18,0
114,69,93,23.0,31,1
139,90,66,21.7,5,0
53,35,63,32.3,8,0
132,84,96,16.6,36,1
109,77,93,21.8,32,1
49,54,67,33.7,33,0
84,51,62,33.8,31,0
76,60,84,32.3,24,0
97,66,90,27.9,9,0
110,78,96,25.1,39,1
47,32,59,37.8,14,0
96,41,90,23.5,25,0
56,29,73,37.1,16,0
71,38,73,30.4,20,0
87,73,93,26.4,35,1
87,61,83,29.6,27,1
53,42,72,35.3,18,0
49,29,63,32.2,7,0
38,22,65,34.6,12,0
46,55,90,35.5,36,0
59,69,59,35.0,23,0
51,41,64,35.8,12,0
80,34,64,34.2,5,0
111,74,88,23.9,37,1
106,78,97,22.1,38,1
42,41,64,36.1,15,0
41,64,59,36.7,37,0
47,62,65,38.0,39,0
53,40,68,36.1,19,0
77,46,59,32.8,32,0
137,65,98,23.4,11,0
77,50,76,30.5,17,0
74,16,72,29.6,42,0
60,26,68,32.1,21,0
119,45,55,26.8,20,0
34,26,71,35.8,16,0
79,15,94,30.9,28,0
93,47,64,28.8,35,0
64,40,75,32.9,22,0
94,61,95,21.4,34,1
85,51,86,27.7,23,0
99,46,61,26.8,34,0
92,74,95,22.7,28,1
112,73,97,20.2,32,1
124,67,55,30.0,9,0
68,42,70,33.3,23,0
84,54,81,26.3,23,0
109,85,86,25.4,33,1
128,68,79,25.1,22,0
75,62,85,30.2,27,0
116,20,91,24.1,34,0
76,45,77,29.5,22,0
43,28,76,35.2,16,0
58,71,55,37.3,26,0
54,44,81,28.3,17,0
65,44,75,31.0,21,0
121,33,67,26.6,12,0
101,27,70,29.7,36,0
69,52,74,35.0,24,0
84,64,87,23.4,30,1
102,68,94,21.0,38,1
131,82,98,17.1,39,1
60,21,64,32.6,40,0
52,45,75,32.9,22,0
116,79,64,30.2,14,0
88,67,97,20.8,33,1
31,86,92,34.7,10,0
102,68,92,18.3,37,1
116,22,60,27.4,41,0
65,52,76,31.4,20,0
67,58,83,35.1,28,0
27,89,78,35.5,11,0
130,38,55,22.5,5,0
113,30,98,18.4,40,0
125,25,96,22.4,28,0
62,40,75,34.2,20,0
150,90,85,19.1,41,1
104,34,61,30.5,10,0
86,56,75,32.9,25,0
59,40,76,31.5,21,0
109,72,93,23.9,30,1
78,58,84,25.4,30,0
64,28,74,30.3,22,0
30,15,57,34.5,5,0
80,24,93,27.2,26,0
65,45,78,31.8,25,0
39,27,71,36.2,10,0
89,59,73,30.1,28,0
55,54,84,29.8,41,0
100,53,88,25.9,26,0
63,51,73,29.1,14,0
56,44,98,33.3,15,0
70,85,90,28.7,11,0
70,39,79,29.9,22,0
73,35,76,35.2,19,0
130,80,98,15.4,36,1
41,25,62,34.2,7,0
32,86,55,36.3,38,0
70,89,97,28.3,40,0
138,52,61,27.3,16,0
124,87,96,21.3,36,1
37,23,63,42.0,5,0
43,64,97,25.9,34,0
30,64,66,39.2,33,0
25,15,62,37.4,29,0
34,24,63,36.2,11,0
74,59,83,28.5,24,0
37,54,67,34.4,9,0
117,70,96,24.5,30,1
49,17,67,37.5,6,0
55,36,76,33.4,20,0
121,76,92,23.8,40,1
100,22,76,24.4,7,0
76,54,79,27.1,23,0
66,45,73,27.1,27,0
127,74,90,18.3,37,1
116,82,98,20.5,35,1
38,19,57,38.4,7,0
42,35,91,32.9,9,0
58,46,71,30.2,19,0
98,28,58,33.2,6,0
73,53,78,31.6,22,0
42,25,64,38.4,11,0
39,34,89,28.4,12,0
109,38,89,26.0,25,0
128,49,78,21.8,15,0
33,57,90,32.7,6,0
142,34,86,23.3,18,0
129,78,87,20.5,40,1
74,30,56,32.1,30,0
56,31,65,34.9,18,0
49,49,62,32.3,29,0
62,56,75,35.5,9,0
67,84,67,32.8,23,0
84,40,56,35.9,5,0
85,65,88,23.8,26,1
58,35,69,32.7,22,0
29,15,60,36.8,8,0
143,33,90,23.4,21,0
22,19,57,38.1,6,0
58,89,71,35.3,12,0
71,45,73,31.0,27,0
58,33,62,30.1,25,0
115,83,98,18.8,37,1
132,27,56,24.7,12,0
34,18,60,38.2,24,0
91,49,79,25.8,25,0
93,40,62,33.4,10,0
107,49,74,27.5,35,0
138,85,96,17.4,38,1
78,90,85,31.0,12,0
131,46,83,26.1,31,0
101,67,95,22.2,30,1
85,77,89,23.0,28,1
45,52,63,32.0,7,0
145,34,89,19.4,34,0
99,20,73,27.2,5,0
85,79,73,30.6,13,0
92,88,70,29.2,13,0
47,41,81,35.2,24,0
131,34,98,19.8,29,0
102,73,84,23.6,27,1
144,50,68,27.4,25,0
92,40,86,28.5,22,0
104,74,86,23.1,34,1
67,25,94,27.7,31,0
78,26,56,32.2,28,0
100,64,84,21.9,32,1
120,75,96,18.6,37,1
112,41,90,26.6,34,0
76,49,78,30.1,17,0
29,51,76,32.9,6,0
134,88,58,31.5,5,0
51,25,70,35.5,16,0
65,36,70,29.6,29,0
72,39,79,29.8,24,0
135,82,94,18.8,42,1
40,20,65,40.9,15,0
43,52,98,28.6,18,0
116,40,80,28.2,35,0
31,17,62,41.6,9,0
84,65,77,28.3,11,0
87,59,77,28.8,28,0
113,90,90,22.0,18,0
90,65,91,23.6,31,1
101,48,59,30.6,13,0
36,84,98,33.8,7,0
120,42,55,31.9,24,0
115,19,78,24.4,8,0
80,36,63,27.5,11,0
131,78,81,23.9,13,0
137,81,93,19.2,29,1
61,54,55,36.4,15,0
46,64,68,34.7,32,0
43,59,92,32.5,21,0
59,37,72,37.2,12,0
109,80,87,23.5,31,1
139,47,75,23.0,34,0
121,61,95,21.7,11,0
29,24,58,38.5,6,0
93,65,96,27.1,26,1
119,20,92,23.2,6,0
52,55,66,35.1,9,0
67,88,96,27.7,37,0
67,35,73,35.2,17,0
49,37,71,39.6,17,0
86,49,79,30.5,23,0
95,34,94,26.3,18,0
65,32,93,29.7,27,0
91,68,86,18.8,33,1
115,72,89,26.4,16,0
103,22,77,28.1,42,0
128,76,95,20.2,34,1
85,50,84,26.9,18,0
103,79,88,22.1,34,1
67,87,97,27.7,34,0
93,54,85,30.2,28,0
57,70,57,35.0,25,0
98,69,89,28.7,30,1
70,76,62,34.8,30,0
111,40,77,23.6,24,0
77,54,79,30.0,18,0
34,72,68,35.3,34,0
24,57,61,33.6,15,0
44,27,63,40.5,8,0
64,79,87,32.4,32,0
139,86,98,18.8,42,1
85,56,87,28.7,29,0
62,52,79,28.6,20,0
147,90,98,15.4,39,1
36,45,76,37.6,17,0
98,86,93,20.2,32,1
93,68,85,21.3,25,0
81,59,82,28.9,30,0
48,20,68,35.0,14,0
49,84,72,34.9,38,0
128,86,95,21.0,42,1
75,30,69,33.7,24,0
139,83,98,18.1,42,1
87,35,98,29.3,22,0
75,23,61,29.5,28,0
54,68,64,36.5,28,0
100,29,79,29.3,36,0
69,25,93,26.0,29,0
126,75,89,16.6,34,1
49,32,75,32.3,19,0
115,86,76,24.9,25,0
114,22,79,28.1,8,0
36,62,64,35.7,14,0
44,59,70,33.3,31,0
76,23,60,31.8,42,0
59,43,78,35.3,20,0
126,54,78,25.0,16,0
122,75,96,19.3,32,1
62,32,69,33.3,5,0
79,58,73,34.3,25,0
59,31,64,32.8,18,0
84,36,94,30.6,26,0
136,29,80,24.1,6,0
130,80,94,18.7,36,1
138,87,82,26.3,29,1
74,34,93,25.9,22,0
35,30,66,36.2,8,0
108,82,92,18.8,36,1
90,54,87,30.1,29,0
135,15,89,26.5,30,0
39,80,57,42.0,17,0
133,15,86,26.0,26,0
143,53,76,22.9,39,0
95,51,66,29.4,38,0
145,84,98,12.6,42,1
67,51,75,37.2,24,0
84,76,67,32.6,16,0
111,80,97,19.6,38,1
140,55,72,27.6,28,0
42,26,71,33.1,14,0
77,43,70,32.7,20,0
43,15,58,37.0,10,0
44,90,98,32.8,6,0
138,39,55,27.0,41,0
110,21,98,20.1,16,0
99,70,89,23.5,32,1
103,63,93,24.9,29,1
96,75,66,30.1,22,0
20,90,76,39.2,5,0
75,54,73,28.9,22,0
40,29,95,32.1,12,0
127,28,59,26.2,5,0
53,25,76,35.4,22,0
115,75,98,20.3,32,1
74,56,78,32.6,21,0
133,89,96,21.2,35,1
50,26,67,37.0,21,0
140,84,93,18.8,42,1
120,71,78,20.2,42,1
36,73,80,34.8,41,0
44,64,68,34.4,28,0
32,90,60,37.5,39,0
30,37,87,33.5,20,0
56,23,79,30.3,16,0
37,27,58,33.2,6,0
142,85,98,15.5,42,1
80,70,69,32.0,22,0
45,37,64,32.9,14,0
38,52,64,37.1,9,0
48,27,65,40.5,16,0
122,28,97,25.1,31,0
129,72,98,25.7,16,0
102,69,87,24.3,28,1
122,24,55,31.8,39,0
100,40,96,23.4,26,0
103,68,89,21.3,31,1
30,23,58,32.0,10,0
94,67,98,25.5,32,1
149,90,98,20.2,41,1
115,82,96,19.1,35,1
41,19,66,35.8,35,0
130,82,92,17.5,41,1
55,47,69,35.3,16,0
121,24,87,27.0,8,0
92,57,76,24.8,38,0
95,56,88,28.0,20,0
125,85,98,18.4,41,1
58,43,68,34.5,21,0
61,41,77,33.6,16,0
105,76,94,21.5,34,1
76,45,70,31.6,24,0
55,61,81,32.0,38,0
114,33,88,27.2,30,0
150,20,68,24.8,12,0
33,31,62,38.5,15,0
139,27,86,19.1,18,0
32,26,61,37.2,9,0
35,18,55,41.0,20,0
115,81,87,21.9,34,1
34,63,69,38.4,14,0
112,77,65,32.9,9,0
113,72,96,23.3,33,1
90,57,82,28.7,26,0
118,75,88,20.1,31,1
109,81,98,14.5,37,1
73,42,78,30.5,26,0
55,28,65,34.2,14,0
30,51,55,40.3,30,0
130,82,88,19.6,42,1
105,77,87,22.2,36,1
76,49,76,26.5,19,0
150,24,78,19.9,5,0
134,47,85,24.2,14,0
57,39,71,38.1,17,0
36,16,55,38.4,11,0
79,40,81,30.7,22,0
120,90,70,29.3,20,0
60,45,69,31.8,17,0
89,68,90,25.3,28,1
45,37,66,34.1,21,0
118,72,94,22.6,37,1
63,41,70,33.7,22,0
58,27,65,35.4,19,0
132,90,70,23.6,18,0
43,47,60,38.9,14,0
49,88,96,36.2,28,0
93,70,97,20.3,34,1
31,15,57,38.1,27,0
106,37,88,26.3,24,0
136,29,67,27.5,5,0
119,67,80,24.1,22,0
53,46,70,27.4,8,0
85,62,80,32.7,14,0
142,67,89,20.4,33,1
133,48,71,20.9,24,0
104,75,85,21.9,30,1
44,80,79,38.0,18,0
74,45,71,35.5,22,0
57,26,65,37.1,14,0
96,38,61,30.5,28,0
92,72,87,24.7,33,1
50,58,85,32.2,36,0
105,74,96,24.4,35,1
73,50,76,29.1,15,0
65,24,74,30.5,11,0
108,72,97,23.7,31,1
88,65,84,25.3,30,1
133,36,62,30.1,6,0
91,65,96,21.5,35,1
144,24,55,26.3,7,0
132,63,95,16.4,29,1
101,26,94,25.4,34,0
88,71,81,22.1,27,1
96,31,73,27.9,37,0
141,22,62,22.1,28,0
96,40,61,32.7,32,0
72,50,75,33.3,27,0
73,47,73,27.4,25,0
84,68,89,28.4,29,1
108,66,88,28.7,35,1
91,21,66,30.9,5,0
118,86,96,18.5,42,1
57,72,58,42.0,28,0
68,15,61,30.8,37,0
67,44,79,31.5,7,0
93,71,95,23.6,37,1
131,39,92,25.7,29,0
55,20,70,35.1,16,0
111,79,98,19.4,31,1
30,22,55,36.9,6,0
78,55,94,27.1,14,0
71,54,84,27.8,26,0
47,75,55,37.5,25,0
125,27,59,26.6,13,0
65,37,69,29.5,19,0
111,36,65,31.8,14,0
43,77,81,32.7,19,0
56,38,71,30.8,19,0
68,52,78,31.1,35,0
58,51,88,31.3,28,0
87,78,90,20.2,29,1
35,71,68,37.6,34,0
61,29,69,31.1,21,0
84,74,83,30.2,28,1
140,15,87,23.3,24,0
54,35,69,33.5,16,0
82,88,57,31.3,22,0
60,32,78,32.2,18,0
110,90,88,26.8,21,0
64,46,69,33.3,17,0
80,26,91,27.7,25,0
128,20,67,26.6,15,0
150,53,72,21.7,25,0
54,38,71,33.3,20,0
100,78,92,17.6,29,1
33,37,98,34.9,6,0
102,67,91,23.5,41,1
57,34,76,31.1,20,0
101,38,82,31.9,27,0
92,62,76,29.3,22,0
81,70,96,24.7,7,0
102,33,80,29.5,19,0
65,42,77,33.0,15,0
67,43,80,32.3,21,0
62,33,58,34.2,24,0
36,21,60,39.0,5,0
85,62,89,24.3,36,1
146,50,68,25.6,21,0
71,37,72,27.3,18,0
61,55,59,34.1,20,0
150,29,60,29.3,7,0
86,88,94,22.2,30,1
37,18,61,36.1,6,0
68,68,79,30.3,35,0
55,30,70,31.2,15,0
21,25,55,34.8,5,0
32,22,61,37.6,10,0
72,76,90,29.6,37,0
54,29,74,33.6,16,0
125,75,96,19.0,34,1
150,66,65,24.3,11,0
59,34,70,36.3,19,0
99,33,73,28.3,14,0
146,68,86,17.1,34,1
93,44,79,27.9,22,0
48,23,67,36.9,12,0
23,28,87,38.8,18,0
123,80,93,18.5,42,1
102,68,91,26.0,5,0
55,39,66,35.7,17,0
87,15,85,25.8,30,0
119,64,89,21.2,34,1
80,33,96,23.8,17,0
134,82,95,14.1,38,1
118,72,98,23.8,12,0
73,27,63,32.3,8,0
40,24,55,38.7,11,0
107,71,90,22.3,32,1
132,72,96,16.1,42,1
132,85,65,26.2,6,0
84,78,67,28.3,15,0
56,41,98,33.3,29,0
138,90,78,17.2,38,1
91,61,92,23.3,26,1
98,28,93,23.3,18,0
136,86,68,26.8,7,0
84,70,86,24.7,29,1
135,57,56,26.0,35,0
47,53,79,35.9,36,0
56,15,71,34.0,20,0
110,60,79,27.9,36,0
82,74,92,22.4,42,1
110,75,84,19.4,31,1
27,15,61,39.0,5,0
42,52,62,36.1,11,0
90,58,91,28.6,31,0
128,64,81,24.1,16,0
79,42,68,32.3,28,0
55,21,67,30.6,5,0
34,17,67,41.8,29,0
41,23,67,35.8,15,0
129,54,93,24.1,37,0
92,68,89,22.1,31,1
69,41,86,31.0,23,0
121,73,93,17.0,32,1
91,66,83,26.3,27,1
38,57,59,36.9,12,0
140,85,98,17.4,42,1
68,73,77,33.4,36,0
46,86,98,27.9,10,0
93,56,68,28.5,32,0
84,46,62,33.3,12,0
37,46,98,37.2,16,0
81,70,86,25.5,32,1
101,69,94,23.9,31,1
34,57,70,36.3,5,0
82,43,74,35.4,20,0
42,40,85,29.0,20,0
43,50,56,37.9,8,0
56,35,74,29.4,22,0
58,49,77,26.5,19,0
50,31,67,36.0,11,0
85,51,88,28.4,27,0
58,40,78,32.0,20,0
62,21,84,31.0,35,0
129,89,95,26.8,39,1
120,36,60,27.7,5,0
91,66,88,25.7,31,1
107,87,80,22.2,30,1
73,68,55,35.2,24,0
150,87,97,15.8,31,1
118,90,89,23.2,21,0
91,64,88,29.0,29,1
99,76,91,26.0,29,1
32,73,70,37.2,19,0
56,29,74,27.7,11,0
20,22,63,38.3,5,0
125,87,94,26.4,31,1
101,69,97,21.3,30,1
23,15,55,42.0,5,0
36,28,65,40.7,36,0
67,73,66,34.0,26,0
96,33,91,24.3,41,0
91,65,93,17.6,32,1
51,45,69,36.5,29,0
106,35,67,26.9,11,0
65,55,80,32.0,39,0
78,65,76,27.6,25,0
67,45,74,31.6,27,0
126,35,55,28.6,8,0
140,90,98,18.0,38,1
93,24,70,27.1,11,0
52,32,68,37.8,12,0
101,75,90,21.5,36,1
59,55,77,28.5,13,0
99,73,95,22.2,30,1
100,66,90,23.2,31,1
127,77,92,20.1,38,1
117,82,96,23.7,37,1
94,90,96,22.3,31,1
102,68,95,21.8,34,1
70,50,80,28.2,18,0
34,19,61,40.0,10,0
70,42,79,31.6,10,0
69,41,75,30.8,24,0
108,79,86,18.0,31,1
134,33,94,25.3,9,0
111,79,64,25.7,12,0
74,17,88,27.9,31,0
20,20,62,40.3,25,0
44,24,55,34.7,13,0
102,53,78,24.0,40,0
68,15,80,25.9,28,0
67,28,71,34.5,18,0
33,85,62,36.6,39,0
100,22,98,32.2,12,0
48,19,59,34.2,16,0
83,61,78,27.5,23,0
82,37,58,31.6,5,0
90,77,89,25.0,34,1
39,26,62,36.1,7,0
135,53,69,26.9,42,0
48,49,95,28.8,5,0
56,38,68,31.0,20,0
88,34,97,21.9,24,0
55,30,73,28.2,16,0
84,19,70,29.6,5,0
54,45,69,33.7,17,0
116,63,95,19.0,30,1
73,69,90,32.3,35,0
31,26,64,40.9,41,0
43,51,88,32.0,34,0
94,67,82,20.5,34,1
120,69,85,20.2,33,1
84,47,62,30.7,9,0
77,27,74,29.5,25,0
68,76,85,28.7,37,0
68,56,71,31.0,24,0
25,64,55,38.9,33,0
122,76,86,19.6,42,1
34,24,60,38.6,10,0
85,54,86,29.3,25,0
46,90,69,33.1,42,0
111,76,98,23.8,30,1
49,34,75,31.7,15,0
45,56,67,31.8,5,0
77,45,72,32.4,25,0
86,65,90,22.6,30,1
36,26,68,37.5,31,0
32,63,92,27.5,5,0
100,88,93,26.1,27,1
20,21,55,42.0,5,0
94,67,88,20.3,31,1
110,68,98,20.1,12,0
78,60,84,33.7,25,0
105,69,84,21.6,30,1
132,48,67,23.9,17,0
20,58,83,30.5,5,0
97,19,80,27.1,13,0
66,19,69,32.6,5,0
55,17,91,32.8,33,0
98,75,97,18.8,32,1
30,15,58,35.1,7,0
63,50,77,33.4,27,0
54,30,67,37.3,16,0
126,70,74,21.7,21,0
26,59,58,42.0,32,0
40,27,59,37.7,11,0
82,64,89,28.0,30,1
115,58,56,29.4,9,0
46,30,75,28.2,16,0
71,16,96,28.1,30,0
127,90,98,21.5,36,1
83,62,96,21.9,29,1
79,46,77,29.5,24,0
55,61,88,31.0,32,0
73,67,84,22.8,26,0
59,30,95,34.1,32,0
23,27,67,36.0,39,0
25,56,83,36.9,5,0
31,18,58,38.5,12,0
112,74,92,24.6,40,1
75,67,95,29.2,34,0
121,75,75,25.4,23,0
96,34,89,24.5,40,0
53,42,78,35.2,20,0
50,21,91,26.9,31,0
38,64,68,38.1,29,0
25,65,69,35.0,42,0
113,38,60,32.3,30,0
58,38,62,35.5,15,0
122,26,94,24.6,10,0
103,63,90,23.0,34,1
66,43,93,25.1,25,0
78,55,90,26.4,32,0
130,54,72,27.1,16,0
54,43,71,34.6,11,0
66,56,85,33.6,21,0
74,52,79,31.7,27,0
35,49,76,33.1,9,0
45,31,66,34.0,13,0
112,51,78,26.8,41,0
105,28,90,19.7,27,0
104,27,92,29.5,25,0
150,90,93,18.1,39,1
67,28,58,37.7,42,0
40,46,91,28.8,17,0
116,86,98,23.2,41,1
20,59,89,40.9,8,0
107,74,88,19.3,35,1
133,33,78,26.1,35,0
51,28,68,35.0,16,0
105,74,91,18.5,32,1
30,60,81,36.6,5,0
85,29,68,33.2,23,0
27,29,62,37.1,6,0
86,57,83,31.7,24,0
81,35,90,24.1,23,0
144,81,95,13.6,42,1
90,15,72,30.3,12,0
148,78,79,22.4,17,0
49,21,89,30.2,26,0
92,47,85,29.8,33,0
141,36,88,23.1,32,0
137,27,59,28.8,19,0
50,66,66,35.1,38,0
121,87,83,23.3,39,1
58,46,68,33.1,19,0
63,41,73,38.0,19,0
124,83,94,17.7,35,1
91,51,75,34.7,35,0
94,63,93,23.4,30,1
59,39,72,30.0,19,0
92,89,97,26.4,31,1
90,85,57,32.5,18,0
22,23,58,41.9,9,0
98,77,93,25.9,35,1
109,80,91,25.8,6,0
102,72,89,21.5,41,1
54,37,70,36.8,19,0
41,26,68,36.1,15,0
45,28,74,36.5,18,0
110,75,93,16.1,37,1
33,22,62,39.0,10,0
55,44,80,31.1,18,0
92,79,98,26.9,26,1
64,33,66,35.4,17,0
36,31,66,37.6,9,0
37,20,57,39.4,10,0
67,51,59,32.0,14,0
138,90,98,21.6,38,1
150,27,75,27.7,11,0
58,38,76,33.9,20,0
50,36,71,38.6,16,0
133,68,92,20.6,9,0
